Model,Scenario,Region,Variable,Unit,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2030,2040,2050,2060
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Investment|Infrastructure|Water|Extraction|Groundwater|Renewable,billion US$2010/yr,,,,,,,,,,,0.0,0.0,0.00029457079170961304,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Investment|Infrastructure|Water|Extraction|Surface,billion US$2010/yr,,,,,,,,,,,0.0,0.0,0.0,0.000830745201652055,0.0012870981615020905,0.0020235168087970575,0.0030299172924750026
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Investment|Infrastructure|Water|Industrial,billion US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Investment|Infrastructure|Water|Other,billion US$2010/yr,,,,,,,,,,,0.0,0.0,0.00029457079170961304,0.000830745201652055,0.0012870981615020905,0.0020235168087970575,0.0030299172924750026
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Investment|Infrastructure|Water|Rural,billion US$2010/yr,,,,,,,,,,,,,0.0003535084324109591,0.0006050119639315068,0.0012027823246849318,0.0014231057451780827,0.00298596505530822
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Investment|Infrastructure|Water|Treatment & Recycling,billion US$2010/yr,,,,,,,,,,,,,0.0009153032625205482,0.0026152398300234403,0.004913147102023135,0.011301711762241106,0.014383824519540938
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Investment|Infrastructure|Water|Treatment & Recycling|Rural,billion US$2010/yr,,,,,,,,,,,,,0.0003535084324109591,0.0006050119639315068,0.0012027823246849318,0.0014231057451780827,0.00298596505530822
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Investment|Infrastructure|Water|Treatment & Recycling|Urban,billion US$2010/yr,,,,,,,,,,,,,0.000561794830109589,0.0020102278660919333,0.003710364777338204,0.009878606017063021,0.011397859464232716
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Investment|Infrastructure|Water|Unconnected,billion US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Investment|Infrastructure|Water|Unconnected|Rural,billion US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Investment|Infrastructure|Water|Unconnected|Urban,billion US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Investment|Infrastructure|Water|Urban,billion US$2010/yr,,,,,,,,,,,,,0.000561794830109589,0.0020102278660919333,0.003710364777338204,0.009878606017063021,0.011397859464232716
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Price|Drinking Water,US$2010/m3,,,,,,,,,,,,,0.09707364340051007,0.085533819293332,0.0853790090522586,0.08352841390966437,0.0812129886071837
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Price|Drinking Water|Rural,US$2010/m3,,,,,,,,,,,,,0.08428991914164705,0.06672581158565702,0.0672518757739779,0.06296585914487686,0.061318982857151254
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Price|Drinking Water|Urban,US$2010/m3,,,,,,,,,,,,,0.12343786434712652,0.10587375679113648,0.10639982097945737,0.10211380435035634,0.1004669280626307
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,,,,,,,,,,,,,0.3720300446876712,0.6857676510616438,1.3252181037986301,1.9967556485589044,2.927785520934247
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Total Operation Management Cost|Infrastructure|Water|Distribution|Rural,million US$2010/yr,,,,,,,,,,,,,0.3720300446876712,0.6857676510616438,1.3252181037986301,1.9967556485589044,2.927785520934247
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,,,,,,,,,,,,,0.3296724665239727,1.1588637710958907,2.08847467125,4.037313887260274,5.528459178339043
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Total Operation Management Cost|Infrastructure|Water|Rural,million US$2010/yr,,,,,,,,,,,,,2.0153761277280826,3.8673094714469176,7.5334206958284256,11.729700170597262,18.764166174125343
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Total Operation Management Cost|Infrastructure|Water|Treatment & Recycling,million US$2010/yr,,,,,,,,,,,,,2.7212956718835617,7.745574259910198,16.505403641999997,34.49302050130138,54.56988208138509
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Total Operation Management Cost|Infrastructure|Water|Treatment & Recycling|Rural,million US$2010/yr,,,,,,,,,,,,,1.5453730784589044,3.057902988287671,6.0648588000000005,9.622623162945207,15.7631054930137
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Total Operation Management Cost|Infrastructure|Water|Treatment & Recycling|Urban,million US$2010/yr,,,,,,,,,,,,,1.1759225934246575,4.687671271622527,10.440544841999998,24.870397338356174,38.806776588371385
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Total Operation Management Cost|Infrastructure|Water|Unconnected,million US$2010/yr,,,,,,,,,,,,,0.36399208401215755,0.6947384843578768,0.9765876755871576,1.6946140431,2.325662266277569
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Total Operation Management Cost|Infrastructure|Water|Unconnected|Industry,million US$2010/yr,,,,,,,,,,,,,0.16569192636986305,0.4244964041095891,0.705152504280822,1.4518468664383561,2.149953249143836
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Total Operation Management Cost|Infrastructure|Water|Unconnected|Rural,million US$2010/yr,,,,,,,,,,,,,0.09797300458150685,0.12363883209760276,0.14334379202979455,0.11032135909315073,0.07327516017739724
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Total Operation Management Cost|Infrastructure|Water|Unconnected|Urban,million US$2010/yr,,,,,,,,,,,,,0.10032715306078768,0.14660324815068493,0.12809137927654107,0.13244581756849316,0.10243385695633556
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Total Operation Management Cost|Infrastructure|Water|Urban,million US$2010/yr,,,,,,,,,,,,,1.605922213009418,5.993138290869103,12.65711089252654,29.04015704318494,44.437669623666764
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Desalination,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Desalination|Distillation,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Desalination|Membrane,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Extraction,km3/yr,,,,,,,,,,,0.0,0.0,0.027014929540500093,0.053400090097837305,0.08273434219335929,0.13007114538773912,0.19476231230153646
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Extraction|Brackish Water,km3/yr,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Extraction|Groundwater,km3/yr,,,,,,,,,,,,,0.027014929540500093,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Extraction|Seawater,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Extraction|Seawater|Desalination,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Extraction|Surface Water,km3/yr,,,,,,,,,,,,,0.0,0.053400090097837305,0.08273434219335929,0.13007114538773912,0.19476231230153646
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Resource|Groundwater,km3,,,,,,,,,,,,,10.077866424639067,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Resource|Surface Water,km3,,,,,,,,,,,,,20.69245035201311,8.765400403141975,8.767811729003986,8.39001842498779,8.157162770479918
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Transfer,km3/yr,,,,,,,,,,,,,0.0105095529,0.025110106200000003,0.0469525347,0.0800155512,0.11325068190000002
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Transfer|Rural,km3/yr,,,,,,,,,,,,,0.0070776684,0.013046354999999999,0.0252115506,0.03798718560000001,0.05569952040000001
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Transfer|Urban,km3/yr,,,,,,,,,,,,,0.0034318845000000007,0.012063751200000002,0.0217409841,0.042028365600000006,0.05755116150000002
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Waste|Collected,km3/yr,,,,,,,,,,,,,0.005779531000000001,0.014907434,0.030380337,0.058396188000000016,0.090952956
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Waste|Collected|Rural,km3/yr,,,,,,,,,,,,,0.0038303110000000007,0.0075792179999999995,0.01503216,0.023850318000000002,0.039069916
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Waste|Collected|Urban,km3/yr,,,,,,,,,,,,,0.00194922,0.007328216,0.015348177,0.03454587000000001,0.05188304
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Waste|Reuse,km3/yr,,,,,,,,,,,,,0.00034150334400000003,0.0019991373248,0.0058568643431999995,0.01685838456000001,0.029220528128000002
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Waste|Reuse|Rural,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Waste|Reuse|Urban,km3/yr,,,,,,,,,,,,,0.00034150334400000003,0.0019991373248,0.0058568643431999995,0.01685838456000001,0.029220528128000002
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Waste|Treated,km3/yr,,,,,,,,,,,,,0.00042687918,0.002498921656,0.007321080428999999,0.02107298070000001,0.03652566016
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Waste|Treated|Rural,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Waste|Treated|Urban,km3/yr,,,,,,,,,,,,,0.00042687918,0.002498921656,0.007321080428999999,0.02107298070000001,0.03652566016
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Withdrawal,km3/yr,,,,,,,,,,,0.0,0.0,0.03264250478450009,0.0655646156226373,0.10394245823655929,0.1723457131477391,0.2586474313295365
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Withdrawal|Energy techs & Irrigation,km3/yr,,,,,,,,,,,0.0,0.0,0.0003735047845000909,0.0007876156226373004,0.0011014582365592917,0.0008117131477391016,0.022407431329536463
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Withdrawal|Industrial Water|Unconnected,km3/yr,,,,,,,,,,,,,0.007666000000000001,0.01964,0.032625,0.067172,0.099471
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Withdrawal|Municipal Water,km3/yr,,,,,,,,,,,,,0.024603,0.045137,0.070216,0.10436200000000001,0.13676900000000003
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Withdrawal|Municipal Water|Connected|Rural,km3/yr,,,,,,,,,,,,,0.007864076,0.014495949999999999,0.028012834,0.042207984000000004,0.061888356000000005
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Withdrawal|Municipal Water|Connected|Rural Eff,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Withdrawal|Municipal Water|Connected|Urban,km3/yr,,,,,,,,,,,,,0.0038132050000000005,0.013404168000000001,0.024156649,0.046698184000000004,0.06394573500000002
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Withdrawal|Municipal Water|Connected|Urban Eff,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Withdrawal|Municipal Water|Unconnected|Rural,km3/yr,,,,,,,,,,,,,0.008283924,0.010454050000000001,0.012120166000000002,0.009328016000000003,0.006195643999999998
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Withdrawal|Municipal Water|Unconnected|Urban,km3/yr,,,,,,,,,,,,,0.004641795,0.006782831999999999,0.005926350999999998,0.006127816,0.004739264999999997
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B15|Luapula,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,km3/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Capacity Additions|Infrastructure|Water,km3/yr,,,,,,,,,,,,,0.008215299317777777,0.013840680404444444,0.01925066164088889,0.02386322667022222,0.05385425804922222
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Capacity Additions|Infrastructure|Water|Extraction,km3/yr,,,,,,,,,,,0.0,0.0,0.0022817432645279643,0.002148930354563001,0.0034449321246598007,0.005003717947369252,0.009940643696611677
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Capacity Additions|Infrastructure|Water|Extraction|Groundwater,km3/yr,,,,,,,,,,,0.0,0.0,0.0022817432645279643,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Capacity Additions|Infrastructure|Water|Extraction|Groundwater|Fossil,km3/yr,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Capacity Additions|Infrastructure|Water|Extraction|Groundwater|Renewable,km3/yr,,,,,,,,,,,0.0,0.0,0.0022817432645279643,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Capacity Additions|Infrastructure|Water|Extraction|Surface Water,km3/yr,,,,,,,,,,,0.0,0.0,0.0,0.002148930354563001,0.0034449321246598007,0.005003717947369252,0.009940643696611677
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Capacity Additions|Infrastructure|Water|Industrial,km3/yr,,,,,,,,,,,,,0.000132,0.000531,0.0009040000000000001,0.002242,0.032542
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Capacity Additions|Infrastructure|Water|Rural,km3/yr,,,,,,,,,,,,,0.007976232,0.0129621536,0.017917471,0.019737651099999996,0.011648036799999997
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Rural,km3/yr,,,,,,,,,,,,,0.000190336,0.0004121936000000001,0.0006997209999999999,0.0009531221,0.00025386180000000014
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Capacity Additions|Infrastructure|Water|Treatment & Recycling|Urban,km3/yr,,,,,,,,,,,,,4.3073177777777785e-06,2.784680444444445e-05,5.2662640888888886e-05,0.0005446455702222222,0.004922253249222222
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Capacity Additions|Infrastructure|Water|Unconnected|Rural,km3/yr,,,,,,,,,,,,,0.007785896,0.01254996,0.01721775,0.018784528999999998,0.011394174999999998
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Capacity Additions|Infrastructure|Water|Unconnected|Urban,km3/yr,,,,,,,,,,,,,0.00010276000000000001,0.0003196800000000001,0.00037652800000000005,0.0013389300000000001,0.004741968
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Capacity Additions|Infrastructure|Water|Urban,km3/yr,,,,,,,,,,,,,0.007976232,0.0129621536,0.017917471,0.019737651099999996,0.011648036799999997
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Final Energy|Commercial,EJ/yr,,,,,,,,,,,,,1.8298804548826337e-05,1.890116617495431e-05,3.108427323469656e-05,5.424952152014778e-05,0.0001704607118833312
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Final Energy|Commercial|Water,EJ/yr,,,,,,,,,,,,,1.8298804548826337e-05,1.890116617495431e-05,3.108427323469656e-05,5.424952152014778e-05,0.0001704607118833312
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Final Energy|Commercial|Water|Desalination,EJ/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Final Energy|Commercial|Water|Groundwater Extraction,EJ/yr,,,,,,,,,,,,,1.6960522891832735e-05,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Final Energy|Commercial|Water|Reuse,EJ/yr,,,,,,,,,,,,,2.8441034827397255e-08,2.606356593863013e-07,6.694352882827396e-07,7.168085242155615e-06,7.068268894869368e-05
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Final Energy|Commercial|Water|Surface Water Extraction,EJ/yr,,,,,,,,,,,,,0.0,1.2773388917261461e-05,2.0476912026679366e-05,2.974244150738244e-05,5.90878656235306e-05
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Final Energy|Commercial|Water|Transfer,EJ/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Final Energy|Commercial|Water|Transfer|Rural,EJ/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Final Energy|Commercial|Water|Transfer|Urban,EJ/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Final Energy|Commercial|Water|Treatment,EJ/yr,,,,,,,,,,,,,1.292504776898135e-06,5.598123287311273e-06,9.503118012314432e-06,1.2944633355930375e-05,3.4477722466791266e-06
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Final Energy|Commercial|Water|Treatment|Rural,EJ/yr,,,,,,,,,,,,,1.309840622166204e-06,5.867141598306547e-06,9.93792591973446e-06,1.733899477060973e-05,4.0690157311106895e-05
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Final Energy|Commercial|Water|Treatment|Urban,EJ/yr,,,,,,,,,,,,,1.7335845268069355e-08,2.6901831099527427e-07,4.3480790742002743e-07,4.394361414679358e-06,3.724238506442777e-05
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Fossil GW inv,unknown,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Freshwater|Environmental Flow,km3/yr,,,,,,,,,,,0.0,0.0,13.447029499088458,5.171678951162973,5.356042265195894,5.259906189006579,4.970820381640892
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Groundwater Recharge,km3/yr,,,,,,,,,,,0.0,0.0,6.750568601306374,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water,billion US$2010/yr,,,,,,,,,,,0.0,0.0,0.00044356349564660043,0.0010719208949549525,0.0018105328391587435,0.003831766486730986,0.015931954650028304
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water|Desalination,billion US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water|Extraction,billion US$2010/yr,,,,,,,,,,,0.0,0.0,0.00012440064278206462,0.00033430909525936607,0.0005359280906333251,0.0007784284010722345,0.0015464659398818786
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water|Extraction|Groundwater,billion US$2010/yr,,,,,,,,,,,0.0,0.0,0.00012440064278206462,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water|Extraction|Groundwater|Fossil,billion US$2010/yr,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water|Extraction|Groundwater|Renewable,billion US$2010/yr,,,,,,,,,,,0.0,0.0,0.00012440064278206462,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water|Extraction|Surface,billion US$2010/yr,,,,,,,,,,,0.0,0.0,0.0,0.00033430909525936607,0.0005359280906333251,0.0007784284010722345,0.0015464659398818786
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water|Industrial,billion US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water|Other,billion US$2010/yr,,,,,,,,,,,0.0,0.0,0.00012440064278206462,0.00033430909525936607,0.0005359280906333251,0.0007784284010722345,0.0015464659398818786
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water|Rural,billion US$2010/yr,,,,,,,,,,,,,0.00030717101589041097,0.0006652127125479453,0.001129234671369863,0.0015381823917945206,0.00040969121449315095
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water|Treatment & Recycling,billion US$2010/yr,,,,,,,,,,,,,0.0003191628528645358,0.0007376117996955861,0.0012746047485254184,0.003053338085658752,0.014385488710146423
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water|Treatment & Recycling|Rural,billion US$2010/yr,,,,,,,,,,,,,0.00030717101589041097,0.0006652127125479453,0.001129234671369863,0.0015381823917945206,0.00040969121449315095
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water|Treatment & Recycling|Urban,billion US$2010/yr,,,,,,,,,,,,,1.1991836974124811e-05,7.239908714764078e-05,0.00014537007715555557,0.0015151556938642313,0.013975797495653272
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water|Unconnected,billion US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water|Unconnected|Rural,billion US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water|Unconnected|Urban,billion US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Investment|Infrastructure|Water|Urban,billion US$2010/yr,,,,,,,,,,,,,1.1991836974124811e-05,7.239908714764078e-05,0.00014537007715555557,0.0015151556938642313,0.013975797495653272
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Price|Drinking Water,US$2010/m3,,,,,,,,,,,,,0.08476927406425876,0.06791934650045824,0.06851398520745593,0.06746270218882269,0.0813411853250137
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Price|Drinking Water|Rural,US$2010/m3,,,,,,,,,,,,,0.08427412753349472,0.06672581158565702,0.0672518757739779,0.06296585914487686,0.061318982857151254
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Price|Drinking Water|Urban,US$2010/m3,,,,,,,,,,,,,0.1234220727389742,0.10587375679113648,0.10639982097945737,0.10211380435035634,0.1004669280626307
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,,,,,,,,,,,,,0.3274828104493151,0.6918641729999999,1.2929891837876712,1.995593302442466,1.783678445864384
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Total Operation Management Cost|Infrastructure|Water|Distribution|Rural,million US$2010/yr,,,,,,,,,,,,,0.3274828104493151,0.6918641729999999,1.2929891837876712,1.995593302442466,1.783678445864384
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,,,,,,,,,,,,,0.007666612551369865,0.03976087500000001,0.07871857859589042,0.4732873810273973,3.412497284229452
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Total Operation Management Cost|Infrastructure|Water|Rural,million US$2010/yr,,,,,,,,,,,,,1.5941730518095893,3.653987173243151,7.089011590751713,11.613407939879794,11.36971215409007
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Total Operation Management Cost|Infrastructure|Water|Treatment & Recycling,million US$2010/yr,,,,,,,,,,,,,1.2198963123592088,3.011067919360731,6.061815795788433,12.240268733527397,32.82438813805251
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Total Operation Management Cost|Infrastructure|Water|Treatment & Recycling|Rural,million US$2010/yr,,,,,,,,,,,,,1.1975079871232879,2.860539768493151,5.683626446917809,9.52908242640411,9.547784360445206
MESSAGEix_ZM,MLED_baseline_nexus_y_med,B16|Muchinga,Total Operation Management Cost|Infrastructure|Water|Treatment & Recycling|Urban,million US$2010/yr,,,,,,,,,,,,,0.022388325235920853,0.15052815086757992,0.37818934887062405,2.711186307123288,23.276603777607306
