model,scenario,region,variable,unit,subannual,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2030,2040,2050,2060
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water,,7,,,,,,,,,,,,,0.00294,0.0049499999999999995,0.00723,0.01023,0.012929999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water,,8,,,,,,,,,,,,,0.0029699999999999996,0.0049499999999999995,0.00723,0.01023,0.01296
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water,,9,,,,,,,,,,,,,0.0029699999999999996,0.0049499999999999995,0.00723,0.01026,0.013019999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,1,,,,,,,,,,,,,0.0005508,0.0010988999999999999,0.0014256,0.0010098000000000002,0.0007128
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,10,,,,,,,,,,,,,0.0005508,0.0010988999999999999,0.0014256,0.0010098000000000002,0.0007128
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,11,,,,,,,,,,,,,0.0005508,0.0010988999999999999,0.0014256,0.0010098000000000002,0.0007128
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,12,,,,,,,,,,,,,0.0005508,0.0010988999999999999,0.0014256,0.0010098000000000002,0.0007128
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,2,,,,,,,,,,,,,0.0005508,0.0010988999999999999,0.0014256,0.0009801,0.0007128
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,3,,,,,,,,,,,,,0.0005508,0.0010988999999999999,0.0014256,0.0010098000000000002,0.0007128
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,4,,,,,,,,,,,,,0.0005508,0.0010988999999999999,0.0014256,0.0010098000000000002,0.0007128
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,5,,,,,,,,,,,,,0.0005508,0.0010988999999999999,0.0014256,0.0010098000000000002,0.0007128
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,6,,,,,,,,,,,,,0.0005508,0.0010988999999999999,0.0014256,0.0010098000000000002,0.0007128
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,7,,,,,,,,,,,,,0.0005508,0.0010988999999999999,0.0014256,0.0010098000000000002,0.0007128
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,8,,,,,,,,,,,,,0.0005508,0.0010988999999999999,0.0014256,0.0010098000000000002,0.0007128
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,9,,,,,,,,,,,,,0.0005508,0.0010988999999999999,0.0014256,0.0010098000000000002,0.0007128
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,1,,,,,,,,,,,,,0.00111399,0.0038016,0.0057024,0.009088200000000001,0.012028500000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,10,,,,,,,,,,,,,0.0011296799999999999,0.0038313,0.0057618,0.0091476,0.0122364
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,11,,,,,,,,,,,,,0.0011296799999999999,0.0038016,0.0057321,0.0091179,0.0121176
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,12,,,,,,,,,,,,,0.00111399,0.0038016,0.0057321,0.009088200000000001,0.012058200000000002
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,2,,,,,,,,,,,,,0.00111399,0.0037719,0.005672700000000001,0.008999100000000001,0.011939400000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,3,,,,,,,,,,,,,0.00111399,0.0038016,0.0057321,0.009088200000000001,0.012058200000000002
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,4,,,,,,,,,,,,,0.0011296799999999999,0.0038016,0.0057321,0.009088200000000001,0.012087899999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,5,,,,,,,,,,,,,0.00111399,0.0038016,0.0057321,0.009088200000000001,0.012058200000000002
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,6,,,,,,,,,,,,,0.00111399,0.0038016,0.0057321,0.009088200000000001,0.012058200000000002
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,7,,,,,,,,,,,,,0.00111399,0.0038016,0.0057321,0.0091179,0.012087899999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,8,,,,,,,,,,,,,0.0011296799999999999,0.0038016,0.0057321,0.0091179,0.0121176
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,9,,,,,,,,,,,,,0.0011296799999999999,0.0038016,0.0057321,0.0091476,0.012176999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,1,,,,,,,,,,,,,0.00025919999999999996,1.1100000000000009e-05,1.4400000000000011e-05,1.0200000000000009e-05,7.200000000000006e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,10,,,,,,,,,,,,,0.00025919999999999996,1.1100000000000009e-05,1.4400000000000011e-05,1.0200000000000009e-05,7.200000000000006e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,11,,,,,,,,,,,,,0.00025919999999999996,1.1100000000000009e-05,1.4400000000000011e-05,1.0200000000000009e-05,7.200000000000006e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,12,,,,,,,,,,,,,0.00025919999999999996,1.1100000000000009e-05,1.4400000000000011e-05,1.0200000000000009e-05,7.200000000000006e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,2,,,,,,,,,,,,,0.00025919999999999996,1.1100000000000009e-05,1.4400000000000011e-05,9.900000000000009e-06,7.200000000000006e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,3,,,,,,,,,,,,,0.00025919999999999996,1.1100000000000009e-05,1.4400000000000011e-05,1.0200000000000009e-05,7.200000000000006e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,4,,,,,,,,,,,,,0.00025919999999999996,1.1100000000000009e-05,1.4400000000000011e-05,1.0200000000000009e-05,7.200000000000006e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,5,,,,,,,,,,,,,0.00025919999999999996,1.1100000000000009e-05,1.4400000000000011e-05,1.0200000000000009e-05,7.200000000000006e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,6,,,,,,,,,,,,,0.00025919999999999996,1.1100000000000009e-05,1.4400000000000011e-05,1.0200000000000009e-05,7.200000000000006e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,7,,,,,,,,,,,,,0.00025919999999999996,1.1100000000000009e-05,1.4400000000000011e-05,1.0200000000000009e-05,7.200000000000006e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,8,,,,,,,,,,,,,0.00025919999999999996,1.1100000000000009e-05,1.4400000000000011e-05,1.0200000000000009e-05,7.200000000000006e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,9,,,,,,,,,,,,,0.00025919999999999996,1.1100000000000009e-05,1.4400000000000011e-05,1.0200000000000009e-05,7.200000000000006e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,1,,,,,,,,,,,,,0.00101601,3.840000000000003e-05,5.7600000000000045e-05,9.180000000000009e-05,0.00012150000000000012
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,10,,,,,,,,,,,,,0.0010303199999999997,3.870000000000004e-05,5.820000000000006e-05,9.240000000000008e-05,0.0001236000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,11,,,,,,,,,,,,,0.0010303199999999997,3.840000000000003e-05,5.790000000000005e-05,9.210000000000007e-05,0.0001224000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,12,,,,,,,,,,,,,0.00101601,3.840000000000003e-05,5.790000000000005e-05,9.180000000000009e-05,0.00012180000000000013
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,2,,,,,,,,,,,,,0.00101601,3.810000000000003e-05,5.730000000000006e-05,9.09000000000001e-05,0.00012060000000000013
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,3,,,,,,,,,,,,,0.00101601,3.840000000000003e-05,5.790000000000005e-05,9.180000000000009e-05,0.00012180000000000013
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,4,,,,,,,,,,,,,0.0010303199999999997,3.840000000000003e-05,5.790000000000005e-05,9.180000000000009e-05,0.0001221000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,5,,,,,,,,,,,,,0.00101601,3.840000000000003e-05,5.790000000000005e-05,9.180000000000009e-05,0.00012180000000000013
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,6,,,,,,,,,,,,,0.00101601,3.840000000000003e-05,5.790000000000005e-05,9.180000000000009e-05,0.00012180000000000013
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,7,,,,,,,,,,,,,0.00101601,3.840000000000003e-05,5.790000000000005e-05,9.210000000000007e-05,0.0001221000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,8,,,,,,,,,,,,,0.0010303199999999997,3.840000000000003e-05,5.790000000000005e-05,9.210000000000007e-05,0.0001224000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B21|Eastern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,9,,,,,,,,,,,,,0.0010303199999999997,3.840000000000003e-05,5.790000000000005e-05,9.240000000000008e-05,0.0001230000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water,,1,,,,,,,,,,,,,0.0018599999999999999,0.00291,0.00405,0.00528,0.006540000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water,,10,,,,,,,,,,,,,0.0018599999999999999,0.00291,0.004079999999999999,0.0053100000000000005,0.00657
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water,,11,,,,,,,,,,,,,0.0018599999999999999,0.00291,0.00405,0.00528,0.006540000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water,,12,,,,,,,,,,,,,0.0018599999999999999,0.00291,0.00405,0.00528,0.006540000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water,,2,,,,,,,,,,,,,0.0018599999999999999,0.0028799999999999997,0.00402,0.0052499999999999995,0.00648
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water,,3,,,,,,,,,,,,,0.0018599999999999999,0.00291,0.00405,0.00528,0.006540000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water,,4,,,,,,,,,,,,,0.0018599999999999999,0.00291,0.00405,0.00528,0.006540000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water,,5,,,,,,,,,,,,,0.0018599999999999999,0.00291,0.00405,0.0052499999999999995,0.006540000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water,,6,,,,,,,,,,,,,0.0018599999999999999,0.00291,0.00405,0.00528,0.00651
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water,,7,,,,,,,,,,,,,0.0018599999999999999,0.00291,0.00405,0.00528,0.006540000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water,,8,,,,,,,,,,,,,0.0018599999999999999,0.00291,0.00405,0.00528,0.006540000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water,,9,,,,,,,,,,,,,0.0018599999999999999,0.00291,0.004079999999999999,0.0053100000000000005,0.0066
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,1,,,,,,,,,,,,,7.769999999999999e-05,0.0002079,0.0003266999999999999,0.0004455,0.0005939999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,10,,,,,,,,,,,,,7.769999999999999e-05,0.0002079,0.0003266999999999999,0.0004455,0.0005939999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,11,,,,,,,,,,,,,7.769999999999999e-05,0.0002079,0.0003266999999999999,0.0004455,0.0005939999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,12,,,,,,,,,,,,,7.769999999999999e-05,0.0002079,0.0003266999999999999,0.0004455,0.0005939999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,2,,,,,,,,,,,,,7.769999999999999e-05,0.0002079,0.0003266999999999999,0.0004455,0.0005939999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,3,,,,,,,,,,,,,7.769999999999999e-05,0.0002079,0.0003266999999999999,0.0004455,0.0005939999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,4,,,,,,,,,,,,,7.769999999999999e-05,0.0002079,0.0003266999999999999,0.0004455,0.0005939999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,5,,,,,,,,,,,,,7.769999999999999e-05,0.0002079,0.0003266999999999999,0.0004455,0.0005939999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,6,,,,,,,,,,,,,7.769999999999999e-05,0.0002079,0.0003266999999999999,0.0004455,0.0005939999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,7,,,,,,,,,,,,,7.769999999999999e-05,0.0002079,0.0003266999999999999,0.0004455,0.0005939999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,8,,,,,,,,,,,,,7.769999999999999e-05,0.0002079,0.0003266999999999999,0.0004455,0.0005939999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Rural Eff,,9,,,,,,,,,,,,,7.769999999999999e-05,0.0002079,0.0003266999999999999,0.0004455,0.0005939999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,1,,,,,,,,,,,,,0.00089262,0.0026729999999999996,0.0036828,0.0047817,0.005880600000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,10,,,,,,,,,,,,,0.00089262,0.0026729999999999996,0.0037124999999999997,0.0048114,0.0059103
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,11,,,,,,,,,,,,,0.00089262,0.0026729999999999996,0.0036828,0.0047817,0.005880600000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,12,,,,,,,,,,,,,0.00089262,0.0026729999999999996,0.0036828,0.0047817,0.005880600000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,2,,,,,,,,,,,,,0.00089262,0.0026433,0.0036531000000000003,0.004751999999999999,0.0058211999999999995
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,3,,,,,,,,,,,,,0.00089262,0.0026729999999999996,0.0036828,0.0047817,0.005880600000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,4,,,,,,,,,,,,,0.00089262,0.0026729999999999996,0.0036828,0.0047817,0.005880600000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,5,,,,,,,,,,,,,0.00089262,0.0026729999999999996,0.0036828,0.004751999999999999,0.005880600000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,6,,,,,,,,,,,,,0.00089262,0.0026729999999999996,0.0036828,0.0047817,0.0058509
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,7,,,,,,,,,,,,,0.00089262,0.0026729999999999996,0.0036828,0.0047817,0.005880600000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,8,,,,,,,,,,,,,0.00089262,0.0026729999999999996,0.0036828,0.0047817,0.005880600000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Connected|Urban Eff,,9,,,,,,,,,,,,,0.00089262,0.0026729999999999996,0.0037124999999999997,0.0048114,0.00594
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,1,,,,,,,,,,,,,7.23e-05,2.100000000000002e-06,3.3000000000000023e-06,4.5000000000000035e-06,6.000000000000004e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,10,,,,,,,,,,,,,7.23e-05,2.100000000000002e-06,3.3000000000000023e-06,4.5000000000000035e-06,6.000000000000004e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,11,,,,,,,,,,,,,7.23e-05,2.100000000000002e-06,3.3000000000000023e-06,4.5000000000000035e-06,6.000000000000004e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,12,,,,,,,,,,,,,7.23e-05,2.100000000000002e-06,3.3000000000000023e-06,4.5000000000000035e-06,6.000000000000004e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,2,,,,,,,,,,,,,7.23e-05,2.100000000000002e-06,3.3000000000000023e-06,4.5000000000000035e-06,6.000000000000004e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,3,,,,,,,,,,,,,7.23e-05,2.100000000000002e-06,3.3000000000000023e-06,4.5000000000000035e-06,6.000000000000004e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,4,,,,,,,,,,,,,7.23e-05,2.100000000000002e-06,3.3000000000000023e-06,4.5000000000000035e-06,6.000000000000004e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,5,,,,,,,,,,,,,7.23e-05,2.100000000000002e-06,3.3000000000000023e-06,4.5000000000000035e-06,6.000000000000004e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,6,,,,,,,,,,,,,7.23e-05,2.100000000000002e-06,3.3000000000000023e-06,4.5000000000000035e-06,6.000000000000004e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,7,,,,,,,,,,,,,7.23e-05,2.100000000000002e-06,3.3000000000000023e-06,4.5000000000000035e-06,6.000000000000004e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,8,,,,,,,,,,,,,7.23e-05,2.100000000000002e-06,3.3000000000000023e-06,4.5000000000000035e-06,6.000000000000004e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,9,,,,,,,,,,,,,7.23e-05,2.100000000000002e-06,3.3000000000000023e-06,4.5000000000000035e-06,6.000000000000004e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,1,,,,,,,,,,,,,0.0008173799999999999,2.7000000000000023e-05,3.720000000000003e-05,4.830000000000004e-05,5.940000000000006e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,10,,,,,,,,,,,,,0.0008173799999999999,2.7000000000000023e-05,3.750000000000003e-05,4.860000000000005e-05,5.9700000000000055e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,11,,,,,,,,,,,,,0.0008173799999999999,2.7000000000000023e-05,3.720000000000003e-05,4.830000000000004e-05,5.940000000000006e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,12,,,,,,,,,,,,,0.0008173799999999999,2.7000000000000023e-05,3.720000000000003e-05,4.830000000000004e-05,5.940000000000006e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,2,,,,,,,,,,,,,0.0008173799999999999,2.6700000000000026e-05,3.6900000000000036e-05,4.8000000000000035e-05,5.8800000000000054e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,3,,,,,,,,,,,,,0.0008173799999999999,2.7000000000000023e-05,3.720000000000003e-05,4.830000000000004e-05,5.940000000000006e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,4,,,,,,,,,,,,,0.0008173799999999999,2.7000000000000023e-05,3.720000000000003e-05,4.830000000000004e-05,5.940000000000006e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,5,,,,,,,,,,,,,0.0008173799999999999,2.7000000000000023e-05,3.720000000000003e-05,4.8000000000000035e-05,5.940000000000006e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,6,,,,,,,,,,,,,0.0008173799999999999,2.7000000000000023e-05,3.720000000000003e-05,4.830000000000004e-05,5.9100000000000054e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,7,,,,,,,,,,,,,0.0008173799999999999,2.7000000000000023e-05,3.720000000000003e-05,4.830000000000004e-05,5.940000000000006e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,8,,,,,,,,,,,,,0.0008173799999999999,2.7000000000000023e-05,3.720000000000003e-05,4.830000000000004e-05,5.940000000000006e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B22|Southern,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,9,,,,,,,,,,,,,0.0008173799999999999,2.7000000000000023e-05,3.750000000000003e-05,4.860000000000005e-05,6.0000000000000056e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B23|Muchinga,Water Withdrawal|Municipal Water,,1,,,,,,,,,,,,,0.00048,0.0008399999999999999,0.00132,0.00189,0.00279
MESSAGEix_ZM,MLED_ambitious_nexus_full,B23|Muchinga,Water Withdrawal|Municipal Water,,10,,,,,,,,,,,,,0.00048,0.00087,0.00132,0.00189,0.00279
MESSAGEix_ZM,MLED_ambitious_nexus_full,B23|Muchinga,Water Withdrawal|Municipal Water,,11,,,,,,,,,,,,,0.00048,0.00087,0.00132,0.00189,0.00279
MESSAGEix_ZM,MLED_ambitious_nexus_full,B23|Muchinga,Water Withdrawal|Municipal Water,,12,,,,,,,,,,,,,0.00048,0.0008399999999999999,0.00132,0.00189,0.00279
MESSAGEix_ZM,MLED_ambitious_nexus_full,B23|Muchinga,Water Withdrawal|Municipal Water,,2,,,,,,,,,,,,,0.00048,0.0008399999999999999,0.00132,0.00186,0.0027600000000000003
